time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,windspeed_10m_mean
2022-11-19,42.6,28.4,34.5,0.0,9.4,7.4
2022-11-20,36.9,27.4,31.5,0.0,21.4,11.9
2022-11-21,37.5,23.4,30.7,0.0,14.9,10.5
2022-11-22,46.8,32.5,38.4,0.0,13.7,7.3
2022-11-23,49.9,34.2,40.6,0.0,10.0,7.4
2022-11-24,45.7,28.6,36.1,0.0,8.6,5.3
2022-11-25,50.9,38.2,44.7,0.028,15.6,10.5
2022-11-26,49.9,34.6,42.3,0.0,15.2,11.8
2022-11-27,55.9,40.5,47.4,0.437,14.0,8.2
2022-11-28,56.9,37.7,48.9,0.016,18.6,12.5
2022-11-29,42.5,30.1,36.8,0.0,8.3,5.7
2022-11-30,56.9,32.9,47.2,0.811,19.5,10.9
2022-12-01,45.1,33.1,37.6,0.0,21.9,14.7
2022-12-02,43.9,28.9,35.1,0.0,7.2,5.7
2022-12-03,56.7,34.2,48.4,0.35,21.7,14.0
2022-12-04,42.4,29.7,37.2,0.0,13.9,7.7
2022-12-05,47.3,27.5,35.2,0.0,12.1,6.4
2022-12-06,54.1,32.9,44.6,0.059,9.1,7.1
2022-12-07,57.5,47.9,52.8,0.575,13.5,10.2
2022-12-08,56.2,35.9,47.0,0.0,15.2,12.1
2022-12-09,43.6,29.9,35.4,0.0,11.9,9.7
2022-12-10,33.7,27.7,31.4,0.0,12.5,10.4
2022-12-11,33.6,23.5,28.3,0.067,11.2,9.8
2022-12-12,30.9,16.8,25.6,0.02,11.6,9.1
2022-12-13,38.8,23.8,29.9,0.0,11.9,9.6
2022-12-14,35.1,21.6,29.0,0.004,17.0,14.1
2022-12-15,42.5,31.5,37.7,0.051,18.7,11.7
2022-12-16,43.8,41.5,42.8,1.118,24.1,19.9
2022-12-17,45.1,33.6,38.9,0.319,17.4,13.6
2022-12-18,40.3,28.6,33.4,0.0,12.0,9.4
2022-12-19,39.8,27.8,32.9,0.0,18.0,12.4
2022-12-20,38.5,27.1,31.1,0.0,12.8,10.1
2022-12-21,38.7,23.2,29.1,0.0,6.6,4.5
2022-12-22,43.2,26.0,34.7,0.213,16.1,7.2
2022-12-23,55.9,24.9,46.5,1.213,25.5,21.7
2022-12-24,20.4,10.6,15.3,0.0,20.0,14.4
2022-12-25,27.6,14.0,19.8,0.0,14.0,11.5
2022-12-26,34.4,19.0,25.3,0.0,10.4,7.5
2022-12-27,35.3,24.1,28.2,0.0,10.9,7.5
2022-12-28,41.2,22.6,31.1,0.0,10.1,6.8
2022-12-29,48.9,28.2,37.3,0.0,10.0,6.6
2022-12-30,58.8,35.7,45.1,0.0,11.2,7.9
2022-12-31,55.8,44.1,50.0,0.394,11.1,8.7
2023-01-01,53.2,39.6,48.8,0.22,15.8,10.5
2023-01-02,49.5,33.9,40.2,0.0,9.6,5.5
2023-01-03,43.4,30.5,37.7,0.346,6.7,4.3
2023-01-04,48.3,38.0,41.3,0.311,8.6,4.2
2023-01-05,44.3,36.9,41.7,0.236,12.4,10.1
2023-01-06,36.7,32.8,34.9,0.28,8.6,6.1
2023-01-07,44.1,30.1,35.7,0.004,10.7,6.5
2023-01-08,36.7,22.3,28.2,0.0,11.1,6.9
2023-01-09,42.5,26.4,32.5,0.0,8.8,6.3
2023-01-10,39.7,26.0,32.5,0.0,11.6,7.8
2023-01-11,33.3,21.3,27.7,0.0,8.2,6.7
2023-01-12,43.8,29.9,36.1,0.165,15.4,7.3
2023-01-13,55.2,39.9,51.4,0.445,18.1,13.6
2023-01-14,37.8,32.6,34.6,0.031,13.1,10.5
2023-01-15,34.3,29.4,32.3,0.181,18.9,15.9
2023-01-16,32.4,29.9,30.8,0.102,15.5,12.2
2023-01-17,50.2,28.8,37.2,0.016,10.6,7.2
2023-01-18,49.5,33.3,40.3,0.126,15.6,9.5
2023-01-19,40.9,31.5,36.8,0.398,10.9,6.4
2023-01-20,37.8,32.0,34.1,0.807,15.7,8.5
2023-01-21,37.2,24.3,30.6,0.004,9.3,5.7
2023-01-22,39.6,22.3,30.6,0.126,12.2,4.9
2023-01-23,35.1,31.9,33.3,1.205,14.8,11.6
2023-01-24,42.1,24.5,32.7,0.0,17.2,10.4
2023-01-25,37.8,26.2,32.2,0.146,13.0,6.1
2023-01-26,53.1,34.5,46.1,0.906,23.3,15.5
2023-01-27,41.4,25.3,32.7,0.0,13.3,6.4
2023-01-28,49.1,28.7,37.8,0.0,15.4,8.9
2023-01-29,51.8,31.4,41.5,0.0,14.5,7.7
2023-01-30,48.6,36.2,41.1,0.0,9.3,5.6
2023-01-31,36.8,23.2,32.5,0.11,10.9,7.4
2023-02-01,32.3,20.1,24.6,0.008,7.9,5.4
2023-02-02,37.9,22.2,28.8,0.0,11.5,8.4
2023-02-03,31.6,-3.8,17.1,0.004,23.5,18.0
2023-02-04,15.6,-12.2,2.1,0.0,21.1,13.2
2023-02-05,48.8,15.8,33.5,0.0,14.9,11.1
2023-02-06,48.1,30.5,38.6,0.0,13.7,8.3
2023-02-07,31.8,21.4,28.0,0.035,10.4,8.2
2023-02-08,48.2,30.9,38.5,0.0,13.0,9.7
2023-02-09,45.9,27.3,37.1,0.02,7.2,4.7
2023-02-10,58.0,40.0,50.7,0.004,19.5,13.8
2023-02-11,42.6,30.6,36.8,0.0,17.9,10.8
2023-02-12,49.6,29.1,37.5,0.0,9.8,6.1
2023-02-13,43.9,32.6,38.2,0.0,15.4,8.1
2023-02-14,49.2,32.8,39.1,0.004,17.4,8.2
2023-02-15,54.6,30.6,42.9,0.012,17.0,10.0
2023-02-16,60.0,47.5,54.1,0.024,15.1,8.8
2023-02-17,60.3,27.4,47.6,0.291,17.3,10.9
2023-02-18,39.9,20.9,28.8,0.0,16.4,9.6
2023-02-19,45.8,28.9,37.2,0.0,13.0,7.8
2023-02-20,58.5,41.7,48.6,0.0,13.2,9.3
2023-02-21,40.8,34.2,37.2,0.205,11.9,6.4
2023-02-22,44.0,29.8,37.2,0.087,11.7,6.7
2023-02-23,34.7,24.5,31.1,0.661,16.6,11.1
2023-02-24,36.4,18.3,28.8,0.157,19.0,11.7
2023-02-25,22.5,10.0,17.1,0.047,11.5,5.5
2023-02-26,38.2,12.9,24.2,0.039,12.3,4.0
2023-02-27,33.8,17.9,26.3,0.0,11.2,6.8
2023-02-28,35.0,29.1,32.8,0.469,16.3,9.7
2023-03-01,38.5,20.6,32.2,0.0,8.4,5.4
2023-03-02,48.6,34.2,39.5,0.291,12.6,8.0
2023-03-03,44.4,28.1,36.2,0.004,15.0,7.4
2023-03-04,35.9,28.8,34.1,0.756,25.3,15.1
2023-03-05,42.3,16.2,31.5,0.004,12.2,8.1
2023-03-06,46.6,32.2,38.2,0.0,18.2,12.5
2023-03-07,37.2,26.3,31.9,0.008,15.2,12.1
2023-03-08,45.0,24.8,33.6,0.0,15.1,13.2
2023-03-09,48.0,30.5,37.2,0.004,13.6,9.2
2023-03-10,48.1,25.3,36.3,0.0,10.0,5.3
2023-03-11,38.0,32.3,36.7,0.122,15.3,10.2
2023-03-12,41.1,28.2,34.8,0.0,10.9,8.0
2023-03-13,41.7,32.6,38.1,0.272,11.6,7.9
2023-03-14,41.1,33.9,37.1,2.748,26.8,19.8
2023-03-15,40.0,33.2,36.2,0.051,22.5,16.6
2023-03-16,49.5,28.8,38.5,0.0,13.0,9.9
2023-03-17,53.5,29.1,41.7,0.0,11.7,6.6
2023-03-18,50.8,34.4,44.6,0.039,12.0,8.1
2023-03-19,37.0,26.9,32.3,0.0,20.0,13.6
2023-03-20,50.4,25.9,37.0,0.0,14.6,10.3
2023-03-21,56.8,30.7,43.6,0.0,14.5,8.0
2023-03-22,46.9,33.3,41.9,0.0,12.9,7.8
2023-03-23,60.7,39.8,51.2,0.016,14.2,9.0
2023-03-24,52.3,37.4,45.2,0.004,12.2,8.8
2023-03-25,41.0,31.5,37.4,0.142,17.3,10.6
2023-03-26,56.1,39.6,47.0,0.039,20.0,12.0
2023-03-27,55.3,32.4,43.3,0.224,11.9,5.5
2023-03-28,47.7,34.3,40.4,0.28,8.1,4.4
2023-03-29,49.1,27.9,38.9,0.0,11.0,6.2
2023-03-30,40.4,28.9,35.0,0.004,15.5,12.0
2023-03-31,50.3,25.5,36.7,0.213,14.1,6.9
2023-04-01,62.9,38.7,50.1,0.378,16.8,8.3
2023-04-02,52.5,32.2,42.9,0.0,18.0,12.7
2023-04-03,51.3,26.8,40.1,0.0,18.6,9.4
2023-04-04,56.6,41.4,47.9,0.028,11.8,6.1
2023-04-05,45.4,38.7,42.1,0.016,15.8,11.0
2023-04-06,56.3,38.5,47.4,0.039,10.1,4.4
2023-04-07,55.9,41.0,49.4,0.0,18.8,12.2
2023-04-08,49.5,29.8,40.1,0.0,9.4,6.8
2023-04-09,51.2,30.8,41.1,0.0,11.1,4.9
2023-04-10,62.4,33.3,47.3,0.0,8.6,5.5
2023-04-11,72.7,41.6,57.5,0.004,15.9,9.6
2023-04-12,68.6,52.2,61.5,0.0,15.5,10.9
2023-04-13,85.5,47.8,67.0,0.0,10.2,7.1
2023-04-14,82.5,50.1,64.8,0.0,13.2,7.9
2023-04-15,63.7,45.4,52.0,0.008,12.5,6.3
2023-04-16,59.0,49.2,52.9,0.075,8.6,6.0
2023-04-17,61.5,47.7,52.4,0.024,11.0,7.4
2023-04-18,58.2,45.5,51.7,0.0,20.1,10.6
2023-04-19,53.9,39.6,46.8,0.0,15.2,10.9
2023-04-20,60.8,36.6,47.2,0.0,9.0,6.2
2023-04-21,51.5,41.0,46.1,0.0,14.0,9.0
2023-04-22,52.4,43.2,47.1,0.0,14.3,10.4
2023-04-23,52.3,47.0,49.4,1.094,15.4,10.6
2023-04-24,60.0,43.4,49.0,0.008,15.5,6.7
2023-04-25,56.1,42.5,48.0,0.012,10.1,4.9
2023-04-26,50.9,43.3,46.8,0.02,10.7,6.7
2023-04-27,57.9,42.6,49.4,0.02,6.6,4.0
2023-04-28,56.9,36.9,48.1,0.0,10.8,6.4
2023-04-29,52.1,45.9,48.1,0.047,14.3,9.1
2023-04-30,55.3,47.8,51.2,0.677,17.5,13.1
2023-05-01,64.6,47.9,57.5,0.378,20.9,13.4
2023-05-02,58.0,45.0,49.7,0.252,10.8,7.6
2023-05-03,54.5,37.6,47.4,0.087,13.5,6.2
2023-05-04,47.3,44.4,46.0,0.079,13.0,9.4
2023-05-05,55.0,45.3,49.6,0.055,8.8,6.3
2023-05-06,72.2,45.5,58.4,0.0,11.8,8.5
2023-05-07,76.2,49.9,62.5,0.0,10.9,8.1
2023-05-08,71.3,52.2,61.8,0.071,14.6,8.7
2023-05-09,57.6,42.8,51.4,0.0,15.1,6.8
2023-05-10,70.5,40.0,56.8,0.0,10.2,7.7
2023-05-11,78.7,50.5,63.9,0.028,12.9,7.2
2023-05-12,82.8,54.5,68.3,0.0,13.8,8.1
2023-05-13,79.2,59.5,68.3,0.0,17.4,8.7
2023-05-14,65.9,47.1,57.3,0.0,13.4,8.8
2023-05-15,76.8,46.4,62.1,0.0,15.7,9.7
2023-05-16,82.9,58.4,69.4,0.0,18.3,13.2
2023-05-17,65.8,43.2,53.4,0.0,17.5,13.5
2023-05-18,64.9,37.4,50.9,0.0,14.7,7.2
2023-05-19,70.6,43.5,56.8,0.0,16.9,11.2
2023-05-20,67.6,50.8,60.2,1.11,13.1,8.3
2023-05-21,74.3,58.2,64.9,0.37,13.2,9.4
2023-05-22,59.3,49.0,55.5,0.0,12.2,8.1
2023-05-23,62.1,45.2,53.9,0.0,11.9,6.0
2023-05-24,74.4,45.1,58.6,0.201,13.5,6.8
2023-05-25,66.3,46.8,56.7,0.004,12.0,9.9
2023-05-26,67.2,45.5,56.2,0.0,10.7,6.3
2023-05-27,76.7,46.0,62.7,0.0,11.5,6.1
2023-05-28,87.5,55.5,71.6,0.0,12.5,8.9
2023-05-29,66.6,51.5,61.3,0.0,15.3,10.9
2023-05-30,65.6,47.0,57.2,0.0,12.1,6.9
2023-05-31,78.0,46.8,63.6,0.0,10.4,6.0
2023-06-01,88.9,55.5,73.0,0.0,9.9,6.1
2023-06-02,88.8,58.9,73.0,0.406,10.9,5.9
2023-06-03,57.6,48.1,53.1,0.165,16.2,14.2
2023-06-04,55.0,46.5,50.7,0.028,16.1,12.4
2023-06-05,60.5,50.2,55.1,0.169,12.1,8.9
2023-06-06,74.9,52.2,63.0,0.016,15.1,8.3
2023-06-07,67.5,52.7,59.4,0.028,14.2,8.7
2023-06-08,64.8,51.6,57.6,0.043,6.4,3.4
2023-06-09,65.4,48.6,56.3,0.382,10.7,3.4
2023-06-10,66.7,49.7,58.2,0.016,8.1,4.8
2023-06-11,77.1,51.1,65.5,0.0,12.0,5.5
2023-06-12,80.0,61.3,69.0,0.217,11.5,7.4
2023-06-13,77.0,60.4,65.7,0.299,12.8,8.7
2023-06-14,77.6,57.5,66.2,0.028,13.8,5.3
2023-06-15,77.1,56.1,66.6,0.035,10.6,6.7
2023-06-16,80.1,59.8,70.6,0.004,8.7,5.6
2023-06-17,65.5,58.1,62.6,1.051,9.6,5.1
2023-06-18,69.4,57.5,62.1,0.197,10.4,7.5
2023-06-19,64.9,54.0,60.4,0.0,9.6,5.8
2023-06-20,67.1,53.4,60.6,0.004,12.9,5.6
2023-06-21,66.3,55.5,61.0,0.0,9.6,5.9
2023-06-22,66.2,52.0,60.2,0.0,11.2,6.8
2023-06-23,74.6,58.0,66.2,0.0,9.8,4.9
2023-06-24,79.6,64.8,71.0,0.346,11.4,7.2
2023-06-25,83.4,66.9,74.0,0.091,10.7,6.3
2023-06-26,77.9,67.8,71.5,0.394,11.2,5.9
2023-06-27,76.9,68.1,71.2,0.543,16.0,10.5
2023-06-28,76.2,66.8,70.6,0.138,11.5,7.8
2023-06-29,81.0,63.4,71.9,0.047,9.5,5.1
2023-06-30,78.7,62.8,71.5,0.016,9.9,4.9
2023-07-01,74.6,62.5,68.9,0.0,11.2,5.8
2023-07-02,76.5,64.3,69.8,0.236,12.3,6.6
2023-07-03,78.8,67.5,72.2,0.559,11.9,5.5
2023-07-04,76.5,67.2,71.2,0.37,5.9,3.0
2023-07-05,87.5,67.5,76.9,0.0,6.8,4.2
2023-07-06,89.3,70.2,80.0,0.02,9.1,4.6
2023-07-07,88.3,67.9,77.5,0.0,10.7,6.9
2023-07-08,82.7,70.4,74.7,0.024,11.2,5.5
2023-07-09,80.0,68.6,72.7,0.016,10.2,5.8
2023-07-10,75.4,68.6,70.9,0.232,12.8,8.0
2023-07-11,85.4,64.8,74.8,0.008,11.2,8.2
2023-07-12,89.5,67.4,78.8,0.051,7.6,4.9
2023-07-13,88.2,68.4,77.9,0.0,15.7,7.4
2023-07-14,84.1,69.7,75.7,0.591,11.3,6.7
2023-07-15,82.3,69.9,76.3,0.181,10.9,6.7
2023-07-16,75.7,71.1,73.7,1.035,15.4,10.7
2023-07-17,88.7,70.8,79.1,0.008,8.1,6.1
2023-07-18,84.9,70.2,76.8,0.256,10.5,6.2
2023-07-19,83.8,69.4,76.3,0.02,9.8,6.3
2023-07-20,80.2,64.9,72.4,0.0,9.9,5.2
2023-07-21,80.2,64.9,71.8,1.283,10.0,5.3
2023-07-22,82.1,66.0,73.1,0.004,7.3,5.0
2023-07-23,84.5,64.2,74.7,0.0,6.7,5.1
2023-07-24,85.0,66.1,75.0,0.051,10.0,5.9
2023-07-25,84.4,65.9,73.2,0.531,11.4,6.6
2023-07-26,89.1,66.3,77.4,0.0,10.4,7.1
2023-07-27,89.2,70.5,79.0,0.035,18.7,12.1
2023-07-28,91.0,71.4,80.3,0.0,8.5,5.3
2023-07-29,87.3,65.5,77.7,1.409,14.2,6.4
2023-07-30,76.4,58.1,67.1,0.0,12.0,8.2
2023-07-31,79.7,59.4,69.5,0.0,11.3,6.2
2023-08-01,75.3,58.0,67.2,0.0,9.0,6.8
2023-08-02,74.9,55.6,65.4,0.0,8.6,5.6
2023-08-03,81.8,58.3,69.5,0.0,17.5,9.2
2023-08-04,77.8,64.4,69.1,0.299,12.8,9.0
2023-08-05,79.8,62.4,71.0,0.008,6.1,4.1
2023-08-06,82.6,59.4,71.4,0.0,7.6,4.4
2023-08-07,77.3,63.7,69.6,0.024,12.8,7.0
2023-08-08,81.6,69.1,73.7,0.78,12.8,9.8
2023-08-09,82.8,66.6,73.6,0.059,16.3,11.8
2023-08-10,82.8,64.8,72.2,0.24,13.7,8.4
2023-08-11,80.2,64.1,71.9,0.004,16.4,10.4
2023-08-12,81.7,59.4,71.6,0.0,9.0,4.8
2023-08-13,85.4,70.2,76.0,0.067,11.5,8.2
2023-08-14,83.3,64.9,74.6,0.004,13.3,7.7
2023-08-15,71.9,66.4,68.8,0.63,11.3,6.7
2023-08-16,70.8,64.9,67.6,0.146,8.4,5.1
2023-08-17,72.4,63.6,67.0,0.0,10.5,5.6
2023-08-18,81.1,65.1,70.7,0.622,11.2,6.2
2023-08-19,72.9,60.1,66.8,0.0,15.3,10.0
2023-08-20,82.7,61.6,71.5,0.0,10.1,8.2
2023-08-21,85.0,65.4,74.2,0.311,8.7,6.5
2023-08-22,77.4,60.9,69.1,0.008,10.3,7.7
2023-08-23,75.5,56.7,66.1,0.0,7.9,5.5
2023-08-24,78.3,56.3,67.3,0.008,11.4,6.1
2023-08-25,73.2,62.6,67.5,1.346,16.6,11.5
2023-08-26,82.5,69.3,74.1,0.028,9.9,5.8
2023-08-27,73.6,63.2,67.3,0.114,9.6,5.5
2023-08-28,73.8,59.9,66.4,0.0,10.3,4.5
2023-08-29,74.7,63.6,68.3,0.012,10.9,5.3
2023-08-30,81.2,65.8,71.8,0.972,16.1,7.8
2023-08-31,71.9,60.5,65.7,0.0,13.2,9.7
2023-09-01,72.4,53.9,63.0,0.0,8.2,5.5
2023-09-02,80.1,55.4,66.9,0.0,11.2,8.3
2023-09-03,85.0,62.6,73.8,0.004,9.4,5.7
2023-09-04,85.5,65.2,73.6,0.0,10.0,4.0
2023-09-05,86.7,67.9,76.0,0.008,8.1,4.6
2023-09-06,85.5,71.9,78.2,0.008,7.0,5.1
2023-09-07,92.6,71.1,80.7,0.402,9.7,4.8
2023-09-08,86.4,70.5,76.8,0.024,11.3,6.8
2023-09-09,82.1,69.7,74.0,0.35,8.7,5.3
2023-09-10,75.7,68.6,71.5,0.26,7.0,3.7
2023-09-11,76.7,67.9,70.6,1.902,6.5,3.5
2023-09-12,78.3,67.5,71.6,0.358,6.8,3.5
2023-09-13,76.3,64.2,69.2,0.323,12.9,5.6
2023-09-14,75.2,60.7,67.2,0.0,8.9,6.4
2023-09-15,68.0,55.6,61.9,0.0,14.6,10.7
2023-09-16,70.0,56.6,62.7,0.539,20.3,16.0
2023-09-17,77.3,55.8,65.7,0.0,11.4,7.7
2023-09-18,66.4,59.8,63.8,2.713,11.5,6.1
2023-09-19,72.7,58.7,65.2,0.13,15.5,12.3
2023-09-20,72.3,56.0,63.4,0.0,8.8,7.3
2023-09-21,71.7,52.5,61.2,0.0,7.0,4.7
2023-09-22,67.4,52.4,59.4,0.004,10.5,5.5
2023-09-23,60.7,57.3,58.5,0.433,13.3,9.1
2023-09-24,61.8,58.6,60.2,0.161,14.7,11.4
2023-09-25,61.9,58.1,59.3,0.398,15.4,12.8
2023-09-26,60.9,49.3,56.7,0.039,15.0,11.3
2023-09-27,65.1,46.9,55.0,0.0,8.8,6.0
2023-09-28,63.8,49.4,55.8,0.0,8.3,5.8
2023-09-29,59.6,51.4,56.3,0.646,10.8,7.1
2023-09-30,65.2,55.6,59.0,0.004,10.9,7.9
2023-10-01,72.9,52.7,60.7,0.0,8.6,6.0
2023-10-02,68.7,51.8,61.0,0.0,9.4,6.4
2023-10-03,81.3,50.4,64.9,0.0,7.7,6.0
2023-10-04,78.9,55.4,66.0,0.0,6.8,4.2
2023-10-05,77.0,60.5,67.0,0.0,7.2,4.5
2023-10-06,69.5,60.1,63.8,0.039,10.2,5.8
2023-10-07,66.6,61.8,63.7,0.346,12.8,7.4
2023-10-08,64.7,51.1,57.2,0.039,15.5,11.6
2023-10-09,60.7,45.0,53.2,0.0,10.6,7.4
2023-10-10,63.0,43.6,53.4,0.004,9.7,6.1
2023-10-11,67.2,46.5,56.7,0.004,11.6,5.6
2023-10-12,68.4,46.9,57.0,0.0,9.0,4.5
2023-10-13,61.5,44.7,52.8,0.0,14.4,9.1
2023-10-14,60.3,46.6,53.1,0.0,8.3,6.7
2023-10-15,59.3,47.7,52.5,0.0,11.2,8.5
2023-10-16,57.6,46.6,51.7,0.079,11.4,6.8
2023-10-17,59.6,45.8,51.8,0.02,6.4,4.5
2023-10-18,61.9,41.7,52.3,0.016,6.2,3.7
2023-10-19,65.3,46.8,55.0,0.0,11.5,7.5
2023-10-20,66.6,51.2,58.3,0.047,11.7,7.7
2023-10-21,59.5,54.6,57.5,1.559,16.9,8.5
2023-10-22,58.0,46.7,52.9,0.008,17.0,13.1
2023-10-23,61.3,45.5,51.8,0.0,11.9,8.5
2023-10-24,62.1,39.6,50.2,0.0,8.8,5.3
2023-10-25,72.9,49.2,59.5,0.0,9.3,7.9
2023-10-26,76.1,58.6,65.2,0.0,8.4,5.0
2023-10-27,77.1,58.4,66.5,0.0,7.9,6.1
2023-10-28,78.0,60.2,67.9,0.0,11.7,8.8
2023-10-29,58.9,48.2,51.5,0.472,9.9,6.8
2023-10-30,54.1,47.3,50.8,0.563,13.5,7.2
2023-10-31,47.7,37.0,42.5,0.0,12.5,6.1
2023-11-01,45.6,35.6,40.4,0.0,11.5,7.8
2023-11-02,45.6,29.0,36.5,0.0,9.5,6.7
2023-11-03,53.9,32.4,42.6,0.0,13.2,8.4
2023-11-04,57.6,44.9,49.2,0.0,12.5,7.0
2023-11-05,61.4,39.3,49.0,0.012,8.9,5.3
2023-11-06,49.2,38.2,44.5,0.0,8.2,6.4
2023-11-07,65.9,45.9,55.2,0.142,16.5,11.5
2023-11-08,49.1,34.1,39.9,0.0,14.1,11.3
2023-11-09,45.8,35.0,39.4,0.157,7.0,3.6
2023-11-10,51.0,37.6,43.5,0.0,10.5,8.1
2023-11-11,47.3,33.4,40.7,0.0,10.8,8.4
2023-11-12,41.2,27.3,33.3,0.0,7.5,5.3
2023-11-13,43.7,25.2,33.2,0.004,6.8,4.5
2023-11-14,47.3,29.0,37.6,0.008,11.6,6.2
2023-11-15,48.4,30.3,38.7,0.0,12.0,6.4
2023-11-16,60.1,38.8,47.0,0.0,13.5,6.9
2023-11-17,63.9,39.1,51.2,0.0,15.2,9.8
2023-11-18,55.8,34.5,48.0,0.087,13.0,9.6
2023-11-19,50.7,31.4,39.7,0.0,15.2,8.8
2023-11-20,38.6,27.6,33.4,0.0,12.1,9.0
2023-11-21,40.8,24.3,32.5,0.004,9.8,6.0
2023-11-22,49.7,36.8,43.2,1.169,15.7,11.2
2023-11-23,48.8,38.5,42.4,0.0,14.0,10.1
2023-11-24,46.7,29.9,39.0,0.0,12.5,9.1
2023-11-25,35.5,23.6,28.5,0.0,12.0,6.1
2023-11-26,45.0,25.8,34.5,0.0,10.9,6.1
2023-11-27,53.4,36.4,45.7,0.303,22.8,12.6
2023-11-28,38.6,28.5,33.6,0.0,16.3,11.7
2023-11-29,36.0,24.0,29.5,0.0,13.0,9.2
2023-11-30,45.3,26.0,34.7,0.0,12.0,8.3
2023-12-01,53.8,37.8,45.2,0.083,14.3,8.5
2023-12-02,56.2,40.3,47.0,0.012,9.4,5.7
2023-12-03,45.8,38.7,43.4,0.866,16.2,10.4
2023-12-04,51.5,39.4,44.6,0.106,10.5,5.8
2023-12-05,41.4,31.5,36.2,0.0,10.4,6.4
2023-12-06,35.6,25.2,29.8,0.0,9.7,7.4
2023-12-07,34.4,20.2,25.7,0.0,9.7,6.3
2023-12-08,41.9,23.4,30.6,0.0,5.8,3.7
2023-12-09,51.3,28.9,38.3,0.0,6.3,4.9
2023-12-10,60.7,38.0,50.6,0.217,18.5,9.9
2023-12-11,59.6,36.7,46.1,1.614,22.6,13.8
2023-12-12,42.3,27.8,35.4,0.0,12.6,9.3
2023-12-13,43.1,31.4,36.4,0.0,12.8,10.5
2023-12-14,35.1,23.5,29.0,0.0,11.1,7.4
2023-12-15,52.7,29.6,39.5,0.0,10.9,8.9
2023-12-16,48.6,37.7,40.9,0.0,9.7,6.8
2023-12-17,51.8,37.3,44.5,0.461,10.4,7.7
2023-12-18,60.4,45.7,55.7,2.114,28.0,17.5
2023-12-19,47.5,34.1,41.3,0.0,11.1,8.6
2023-12-20,41.3,26.6,33.3,0.0,13.4,8.8
2023-12-21,32.8,23.9,29.6,0.0,12.8,10.6
2023-12-22,34.0,20.2,25.7,0.0,8.6,4.6
2023-12-23,42.0,22.7,31.0,0.004,6.2,4.0
2023-12-24,46.1,33.1,39.1,0.028,4.9,3.0
2023-12-25,49.3,37.4,41.5,0.0,4.3,2.3
2023-12-26,50.2,34.5,40.6,0.0,6.8,4.3
2023-12-27,47.7,40.5,43.8,0.071,9.8,4.9
2023-12-28,45.3,41.4,43.7,0.835,15.4,10.7
2023-12-29,44.1,39.7,41.9,0.028,9.5,5.1
2023-12-30,43.9,33.1,39.8,0.098,9.5,6.9
2023-12-31,39.7,26.3,32.2,0.0,7.9,5.8
